Angle,Torque
3.537999203901578,-1.7532264665982051
3.4085218000230526,-1.7451149133985357
3.2771409525823425,-1.7370445381032884
3.147880138133127,-1.7290207920052532
3.022572026605802,-1.7210462736978624
2.901903768048498,-1.7131240280517803
2.7786470227315987,-1.7052600688086137
2.64888684630657,-1.6974648578954543
2.515474794510456,-1.6897537339247872
2.3802434850888234,-1.6821463889297301
2.2480902131946094,-1.6746654682190434
2.1178204011073767,-1.6673343156495466
1.9864028250155463,-1.6601738852466985
1.8552989583802353,-1.6531989439967354
1.7267588361454325,-1.646413945811143
1.6024979318336041,-1.6398093380380439
1.478200957812969,-1.6333593793185186
1.349510709696321,-1.6270224978499426
1.2163036676434766,-1.620744653091623
1.07979581530529,-1.6144653055185305
0.9433184374169331,-1.608124876824488
0.8102402938110487,-1.6016722301482855
0.6767582999655829,-1.5950706556638397
0.5432476272574805,-1.5883010530419166
0.41285753277489967,-1.581361581396958
0.28657021127063603,-1.574264056375564
0.1598657814748057,-1.5670284921343496
0.030693039242055443,-1.5596778209990492
-0.10190012998508398,-1.5522346026377143
-0.24117421243511342,-1.5447206526533177
-0.38053443352622907,-1.5371595329537036
-0.5145948244483367,-1.5295811319681922
-0.6490486166236861,-1.5220270958624669
-0.7857733006697569,-1.5145555275753093
-0.9181367029912534,-1.507243287641825
-1.0454554897640693,-1.5001847060271791
-1.173763187809994,-1.4934865410113167
-1.3048766471262738,-1.4872600893535883
-1.4394905343760913,-1.481611854028225
-1.5803648803271153,-1.476633996881784
-1.7215819395252567,-1.4723953785594532
-1.8578271178145465,-1.4689337682451518
-1.9947186840763584,-1.4662498311449323
-2.13177474631185,-1.4643035521872159
-2.2633614055698166,-1.4630137140918382
-2.392725506530039,-1.4622609295776323
-2.5239527479071353,-1.4618944596208516
-2.6552620593836864,-1.4617425013231216
-2.789179292881423,-1.461624879665822
-2.9311267747132645,-1.4613664760937686
-3.0750917591258964,-1.460809593475987
-3.2110915461610037,-1.4598238166353663
-3.345837469116643,-1.4583125688236904
-3.484346828743708,-1.4562162436341022
-3.619274323152382,-1.453512329140466
-3.7493564918967097,-1.450213228956219
-3.87770373552997,-1.4463625082165934
-4.009063875644177,-1.4420301266872455
-4.1466683159926685,-1.4373069745096787
-4.291683057123869,-1.4322987907232407
-4.43141066610845,-1.427119394245962
-4.564734030653532,-1.4218831472776212
-4.7010896401304745,-1.416696727841723
-4.839035620200368,-1.4116506050319124
-4.972627480814839,-1.4068110390628155
-5.100830675312076,-1.40221383046254
-5.2282533720178845,-1.397861176146156
-5.360416499697431,-1.393722639675596
-5.498509976022356,-1.3897404350379827
-5.64148720185153,-1.3858382674839225
-5.779568462587194,-1.381932239471523
-5.912534585117806,-1.3779419959058978
-6.043478798363238,-1.3738003403957588
-6.176814964020574,-1.369459952962204
-6.314861003329531,-1.364896526348136
-6.449673017469396,-1.360108441097449
-6.574338790283401,-1.355113719008559
-6.6991317783030775,-1.3499452322623806
-6.8360941384333795,-1.3446450867728232
-6.979165976555515,-1.339258942423435
-7.116283759351926,-1.33383081273075
-7.244927295270266,-1.328398527122205
-7.372098560020528,-1.3229896406263657
-7.507171667509832,-1.317617415844877
-7.645337362918644,-1.3122767145677319
-7.774245564402786,-1.306940041677189
-7.89304875335802,-1.3015543004928292
-8.02057521536538,-1.2960389463472208
-8.158420490950785,-1.290286245083618
-8.297376889814522,-1.2841643017209896
-8.43061669897716,-1.2775233375455988
-8.557053615015397,-1.2702052838784983
-8.685817912650247,-1.2620561937128365
-8.821914900400644,-1.2529403995056614
-8.95745681666441,-1.2427548662596417
-9.080752563052322,-1.2314418440756318
-9.199693998954894,-1.2189978060474373
-9.327182382789463,-1.205476941447813
-9.459979557000496,-1.190988261481955
-9.597149563690065,-1.1756864999535905
-9.730717239344054,-1.1597580579569542
-9.857889128853358,-1.143403907905244
-9.985012894778702,-1.1268215927415424
-10.114423426210648,-1.1101884169021063
-10.246545825284624,-1.0936477444057635
-10.375726970829152,-1.0772998810532965
-10.494706406879187,-1.0611981934457733
-10.612414435591068,-1.0453501225751727
-10.7412613667751,-1.0297220833655032
-10.87722815175006,-1.0142471512320521
-11.009899005275816,-0.9988346236026333
-11.136445773065901,-0.9833805862669559
-11.260179716266736,-0.9677785097828908
-11.385869426223623,-0.9519289536888468
-11.517586025904757,-0.9357477405751238
-11.645285270703166,-0.9191721857658772
-11.760345747892487,-0.9021649068457565
-11.876734715556276,-0.8847146138157403
-12.001775272863938,-0.8668335380249599
-12.1299229532091,-0.8485518778955865
-12.26009939986383,-0.8299103893669073
-12.385996413074137,-0.8109525870883203
-12.506579555878796,-0.791717956825885
-12.628711502599584,-0.7722373684852626
-12.758015356538165,-0.7525315540499048
-12.884265629360916,-0.7326128751544397
-12.999734835861586,-0.7124896716333736
-13.112224565788814,-0.6921717004549599
-13.229500353343617,-0.6716750124684562
-13.351142913955089,-0.651025060765667
-13.476579433639506,-0.6302574563951058
-13.600479676873585,-0.6094162581838911
-13.716530904250376,-0.5885500732423955
-13.831707682827066,-0.5677067359411855
-13.955862890390991,-0.5469278126550047
-14.082048312613214,-0.5262442871929356
-14.19769396022451,-0.5056743697652224
-14.30685857738772,-0.4852237562060543
-14.418360536337852,-0.4648882705774276
-14.532768848475065,-0.44465866196136733
-14.64920284787291,-0.42452703789447144
-14.766344599995659,-0.4044938822854035
-14.882547908437468,-0.3845742041115171
-14.998636129945544,-0.3648014727968588
-15.115483093358687,-0.34522849214517615
-15.230371643198511,-0.3259248699739603
-15.34341863798337,-0.30697117448533395
-15.458315966630641,-0.2884504221920064
-15.571317402781498,-0.2704381950550758
-15.676656306178021,-0.25299308419394034
-15.780122219577086,-0.23614905323257704
-15.889678513456683,-0.219910863045589
-15.999243663760579,-0.2042532136165576
-16.10685004935663,-0.18912382323342528
-16.21771169616377,-0.17445016802486507
-16.331593312686696,-0.16014902993879795
-16.44247437016828,-0.14613751467540934
-16.549928983701207,-0.13234396615339739
-16.657723366366422,-0.11871723002031892
-16.763715264316474,-0.10523291679926021
-16.867440774452064,-0.09189565861491343
-16.9689939034577,-0.07873692502137575
-17.06964584968051,-0.06580878514313872
-17.170953518205412,-0.05317483063808528
-17.273220390093606,-0.040899903868976045
-17.374917142084946,-0.029040163733323743
-17.47625862168507,-0.017634672419133076
-17.58215489192884,-0.006699461202359641
-17.69075376691071,0.003775129362198995
-17.793152556019542,0.013823473162238623
-17.889509156824605,0.023500404660220065
-17.987743133917892,0.03287460707506215
-18.089915728043067,0.042020611084199966
-18.192627491741664,0.051010134455141805
-18.290721471782156,0.05990349901321318
-18.38047436485772,0.06874224060312156
-18.470704514228537,0.07754428342950027
-18.567305421631776,0.0863026505377622
-18.6658607906406,0.09498774273577729
-18.763939286089677,0.10355238640828685
-18.859001185872714,0.11193854526011165
-18.95243714896017,0.12008460998895507
-19.04895127534694,0.12793214130261635
-19.146792957507024,0.13543088540461623
-19.240571909283243,0.1425412129962333
-19.332376796998936,0.1492340074263613
-19.42211508583722,0.15548898636492411
-19.50913998029076,0.16129280214186206
-19.595068994355156,0.16663783526321277
-19.685593479538245,0.17152188468946367
-19.774910467807484,0.17594863675148287
-19.857474764157082,0.17992895691520017
-19.9410573323787,0.183483140851787
-20.028717388408445,0.18664383429123332
-20.11708210373567,0.18945871991618024
-20.209901437348623,0.19199202212699348
-20.29638025732164,0.19432452180622187
-20.375367438526766,0.19655233328701294
-20.45852912277207,0.19878449761861466
-20.548928661964744,0.20113885879300175
-20.63576788818982,0.2037356727965288
-20.712161782181237,0.20668919796923435
-20.786790250115423,0.21009832135943943
-20.86748928863691,0.2140373559523294
-20.951756772447876,0.2185478172593876
-21.033994911145435,0.22363204395093864
-21.10517135950072,0.2292499596529572
-21.17212128681885,0.23532023578413264
-21.24905129213822,0.2417261802933686
-21.332074782663714,0.24832551176758852
-21.408301891769515,0.2549626427013956
-21.47764149438731,0.2614821363237505
-21.55035067073663,0.26774196150286256
-21.630428713080317,0.27362493522065345
-21.71015018573612,0.2790469216118576
-21.78160700037177,0.28396126048844184
-21.849205192862172,0.28835989737767453
-21.917150465089787,0.2922719387005264
-21.989374777438783,0.29575988203072806
-22.065173184092778,0.2989134110699405
-22.133331666096776,0.3018409713499854
-22.193825014675024,0.3046599957563136
-22.258301694927756,0.30748690539201834
-22.32805100142595,0.310427758365188
-22.395610093268093,0.31357021228904847
-22.456400366995105,0.3169776331750557
-22.51164765746668,0.3206862679885818
-22.5702747596978,0.32470578897580754
-22.636093869747096,0.32902241803910076
-22.70258661657779,0.3336031711362044
-22.762689257017207,0.33840004687374786
-22.81860016718671,0.3433537039782989
-22.87592823210568,0.3483965015419647
-22.939599319547757,0.3534546579518597
-23.004305206049246,0.35844939689551314
-23.06091850216118,0.36329763783286173
-23.11312432282384,0.3679134634642703
-23.16561468849525,0.3722114236900413
-23.22101751852752,0.37611172344425675
-23.28046035437479,0.37954639217166664
-23.336954210673472,0.3824653681198378
-23.38420468198727,0.38484179811963953
-23.430267680612825,0.38667601945004665
-23.481139746417014,0.3879974840344204
-23.535990018300645,0.38886385331425927
-23.58779990771467,0.38935703802571187
-23.632682754773708,0.38957673275003785
-23.67303496509062,0.3896323619281847
-23.716704600982588,0.3896342139918248
-23.766097825545494,0.3896843995705988
-23.813851981221013,0.3898685033722124
-23.85544223510827,0.39024913727161703
-23.890206296142452,0.390862490670719
-23.929158018915146,0.3917182936587674
-23.97594345495158,0.3928028334168081
-24.021026451551563,0.3940843064028613
-24.059402386673042,0.3955198203513302
-24.094688523526187,0.39706331752359403
-24.130124055970555,0.39867333532693205
-24.1713829646009,0.400319202216428
-24.216306117280983,0.40198448650200935
-24.253358423752136,0.4036672650432652
-24.281129091437503,0.40537755020330934
-24.312803878123088,0.4071326372214801
-24.3513795135406,0.408951346337057
-24.390252195695208,0.41084839608563134
-24.422749018688737,0.41283031789082975
-24.448716352354605,0.4148939987917326
-24.473882177315524,0.41702805522420616
-24.50580185569328,0.4192162935702286
-24.54254902721777,0.4214420627906902
-24.57157876772957,0.4236924183672592
-24.591575744656073,0.4259613248879772
-24.614168809496626,0.428251326078217
-24.64306723209377,0.4305732736391958
-24.673460649514684,0.43294404612248066
-24.697989938754294,0.4353826837833039
-24.715268499105115,0.4379057269885176
-24.731613210862,0.44052257538928624
-24.75467761381886,0.4432315124131821
-24.78153353200535,0.44601692640480284
-24.802528759566016,0.4488482534086427
-24.815720283613945,0.4516810727715785
-24.82832066442156,0.45446046368684273
-24.846878096421037,0.45712628583507725
-24.868425660896573,0.459619700615057
-24.886544005466757,0.4618900946853669
-24.896938980051694,0.4639015377198055
-24.904140930522175,0.46563792339747806
-24.916787029856092,0.4671060190320771
-24.935122740100994,0.468335850743997
-24.949313755542935,0.4693782133651235
-24.954075145445724,0.47029956951775115
-24.95752390350994,0.47117504823500295
-24.965642032563238,0.47208048769541355
-24.978593040116806,0.4730843884927055
-24.99018356428606,0.4742403305772728
-24.9926756043623,0.4755800695976696
-24.991913218748863,0.47710734402942334
-24.99504769810416,0.47879240668143397
-24.99894934646424,0.4805673278840822
-25.00210672413319,0.4823221000335457
-25.005729117367892,0.4839015098590713
-25.008906773611045,0.4851027416266578
-25.01033131379427,0.48567384429266053
-25.00992334334553,0.48531352805062705
-25.0099895473927,0.4836730659090906
-25.010023949487515,0.480361124261015
-25.009985878056458,0.47495203381744006
-25.00966815220183,0.46699746129187825
-25.00685315517785,0.4560409072707457
-25.00596616423175,0.4416341583637481
-25.00398566438958,0.42335482779360967
-24.99848228941874,0.4008243287907535
-24.991075051989995,0.37372587797235574
-24.983630993862167,0.3418223087968924
-24.975858364079507,0.30497353230601343
-24.965825396558678,0.2631533653635362
-24.954903106368246,0.2164651452068813
-24.941951697111378,0.16515516886680773
-24.925016531351936,0.10962272133518554
-24.907396186275403,0.050425406643527966
-24.893523393283164,-0.01172135539464475
-24.882141392561316,-0.07595158737463044
-24.867785471718445,-0.14126354086322293
-24.848928475545854,-0.2065427420311513
-24.82767196709797,-0.27059394484926313
-24.805024144575533,-0.33218226775324833
-24.785398706291165,-0.3900829814849118
-24.76892378290339,-0.44313824924926176
-24.75038887231283,-0.4903177694226172
-24.72532519632352,-0.5307788778538931
-24.6975874908457,-0.5639204735927144
-24.671572401847484,-0.5894246306434949
-24.649293779380585,-0.6072804271865899
-24.628553701902085,-0.6177863405384166
-24.60122193682021,-0.6215299686111999
-24.5662656967187,-0.6193463081701527
-24.533333981905155,-0.612258201790716
-24.50624900426813,-0.6014047879182836
-24.48117274350399,-0.5879653531438349
-24.45082109876902,-0.573086157240538
-24.412995117996584,-0.5578164169625213
-24.375353630136097,-0.5430574860989577
-24.342950268560287,-0.5295274185069725
-24.312934461956612,-0.517741860470602
-24.27994219983984,-0.5080110637854774
-24.238270657244957,-0.500451333819535
-24.19550559440239,-0.4950078556183683
-24.158832013733345,-0.49148533710952313
-24.124939305314918,-0.48958332568276713
-24.087289205317454,-0.48893361284924486
-24.04246965412638,-0.48913722638782897
-23.995605145530668,-0.4897984365115434
-23.956118257368313,-0.49055368525101567
-23.921335735956106,-0.49109440368003965
-23.879592998200867,-0.4911835274852777
-23.833141767909364,-0.490665626824096
-23.78557244541813,-0.4894703730427612
-23.739519521035305,-0.48760935629061547
-23.700062464227777,-0.4851670874371006
-23.657921243014886,-0.4822876391107728
-23.606607521986845,-0.4791583325539512
-23.552576834931877,-0.4759915813145193
-23.502515034089043,-0.47300615818160036
-23.45512507366364,-0.47040970670812815
-23.407804104655952,-0.46838445317246014
-23.355842826810242,-0.46707726383944026
-23.297179586442976,-0.46659394592395326
-23.239042070784276,-0.46699696452909195
-23.18750305392516,-0.46830578956821384
-23.136888775515033,-0.4704992460355871
-23.07943561989565,-0.4735189796486445
-23.015964983441105,-0.4772728516323236
-22.954292215956396,-0.4816375172128771
-22.89718093972963,-0.4864606260079857
-22.84071222670608,-0.4915640528962433
-22.78187579398824,-0.4967494990551858
-22.717115648567823,-0.5018069449788066
-22.649100275492135,-0.5065257127059012
-22.58871294439927,-0.510707726125009
-22.53423886328158,-0.5141824603222689
-22.473063471920547,-0.5168224667019093
-22.407956101691557,-0.5185574847098642
-22.344518749354492,-0.5193848194725513
-22.27977930156116,-0.5193742352356505
-22.214504817177527,-0.5186665644412946
-22.148420087649196,-0.517465895610704
-22.076387621194186,-0.5160255830678482
-22.00276905412173,-0.5146288840252129
-21.93531117381931,-0.5135658852885666
-21.868996258957136,-0.513109042389849
-21.796774528884775,-0.51348965494961
-21.718820440046997,-0.5148771467041717
-21.64165080428617,-0.5173627586347103
-21.5676028937577,-0.5209494562391829
-21.49361739623603,-0.5255499684881573
-21.41813894368098,-0.5309942179926908
-21.340194874154587,-0.53704597200952
-21.262577596648747,-0.5434270484774898
-21.18998830575377,-0.5498464259357972
-21.11946277841485,-0.5560310516980473
-21.04205753484106,-0.5617547172997956
-20.96153726734433,-0.5668612126668146
-20.884441561114592,-0.5712785633991685
-20.806505576271995,-0.5750226145628778
-20.724313656488725,-0.5781899824083486
-20.640517306013447,-0.5809417427458534
-20.554693640413827,-0.5834800110537551
-20.469555730301675,-0.5860201689553196
-20.388309562849027,-0.5887621211912082
-20.305775183376635,-0.5918643046976374
-20.218080538054554,-0.595423795505889
-20.12494607003594,-0.59946488686153
-20.036328950004137,-0.603937504430001
-19.95489447592625,-0.6087260247632814
-19.87215100126824,-0.6136680398504323
-19.783733456483507,-0.6185809425076058
-19.693600099479106,-0.6232923516695016
-19.607278270367473,-0.6276694297726955
-19.52227183939779,-0.6316425771057068
-19.4319603733822,-0.635220255583296
-19.334336232237924,-0.6384930036884215
-19.237219140584322,-0.6416259663951159
-19.147052397295305,-0.6448408314309849
-19.06001916346769,-0.6483898413970469
-18.96375374866177,-0.652525864975694
-18.85920917688899,-0.6574728512254556
-18.76111548008959,-0.6634005231325093
-18.670856909375452,-0.670406347296386
-18.580434307875738,-0.6785067780866045
-18.48435719171633,-0.6876383816363814
-18.385015883160367,-0.6976678650599218
-18.28935721386403,-0.7084088531425624
-18.198127157745205,-0.7196428645775793
-18.101238471937638,-0.7311421024918499
-17.996359275223835,-0.7426918828192218
-17.89191006102382,-0.7541106423744045
-17.792295023241905,-0.7652657384953665
-17.693067388359374,-0.7760837733257954
-17.59028980159712,-0.786554711109895
-17.483221942517677,-0.7967294453560932
-17.377269705966096,-0.806710962759213
-17.276381169459047,-0.8166401643706931
-17.177825606837956,-0.8266785453078309
-17.077384739856395,-0.8369906117454655
-16.97436300273593,-0.847728656768705
-16.8716361004802,-0.8590215675145362
-16.766881788527233,-0.8709682974406002
-16.659952724412108,-0.8836358098245427
-16.552085602908072,-0.8970606042878488
-16.440421230785063,-0.9112523986830581
-16.327016501086057,-0.9261984735244277
-16.217592708646556,-0.9418677767630778
-16.107928927315896,-0.9582147486095101
-15.99778341031139,-0.9751832941218158
-15.891593647958803,-0.9927111618355345
-15.786729259654575,-1.0107345491954054
-15.677175282308175,-1.0291924932163317
-15.567953953600945,-1.0480305584503393
-15.458900747872232,-1.067203318307308
-15.345959502194916,-1.0866751398652292
-15.229613270091575,-1.1064190167446626
-15.110477896834357,-1.1264137014400857
-14.992418851904326,-1.146639935136944
-14.878843308487182,-1.1670768527577229
-14.76732192868938,-1.1876995429301882
-14.652496886043425,-1.2084783802160515
-14.531931761989297,-1.229380291722482
-14.413658414793343,-1.2503716937615073
-14.306579515090498,-1.2714225277450124
-14.19801537241159,-1.2925106884519415
-14.07880851418696,-1.313626122587916
-13.954808012341427,-1.3347738911443385
-13.831078496753141,-1.3559755452506401
-13.71179689151338,-1.3772683545831395
-13.595432574512946,-1.398702265574942
-13.476674984160448,-1.4203348418556985
-13.349656102925547,-1.4422247263846277
-13.223921070246565,-1.4644243304621087
-13.109210279769801,-1.4869725448881956
-12.996542135841702,-1.5098883149099
-12.877843834514726,-1.5331658770708514
-12.756255904834287,-1.5567722447726935
-12.63029485882964,-1.5806471545876222
-12.500284812834417,-1.6047052820932548
-12.376015371632072,-1.628840286873352
-12.253746514205803,-1.6529302278937474
-12.125697132927753,-1.6768439947796026
-11.998122270288121,-1.700448446048366
-11.875367261927996,-1.7236158772224364
-11.754263210200614,-1.7462313672431833
-11.635042827003355,-1.7681995635323295
-11.514981814108815,-1.789450514278655
-11.388355397943279,-1.809944149617332
-11.25610248266653,-1.82967297767458
-11.126348729473191,-1.8486626072282137
-10.998927045595696,-1.866969868473761
-10.870120995081077,-1.8846785063835172
-10.740702085207662,-1.9018926284244217
-10.611695310003586,-1.9187283464048195
-10.484270054733019,-1.935304376345067
-10.36211552428014,-1.951732644227515
-10.242708487626636,-1.9681100359629315
-10.116342157427445,-1.9845122532452635
-9.983678482190816,-2.0009903332139887
-9.848696021716734,-2.0175698735598036
-9.716706986073403,-2.0342525236237483
-9.59037151244279,-2.051018983061452
-9.463012725536155,-2.067832630557557
-9.32888881810968,-2.0846429451377735
-9.192269697431513,-2.101388074458683
-9.066996939826158,-2.117996306482418
-8.948438580121074,-2.134386769757555
-8.822443189005051,-2.1504701421477947
-8.689145692196975,-2.166150162299214
-8.551569630627279,-2.181326299084852
-8.416621821364444,-2.195897392661031
-8.288486984641654,-2.2097658025286533
-8.160754641146196,-2.2228416345539803
-8.025194862720092,-2.2350467580659994
-7.886429599007162,-2.2463184107530103
-7.757197245275526,-2.2566123038255195
-7.636194243152287,-2.265905393434774
-7.5102379241977255,-2.2741987073939587
-7.376831312231287,-2.2815204602953885
-7.23769928158701,-2.2879290910796306
-7.0992087367215335,-2.293515201023201
-6.969453702490835,-2.298401097923662
-6.8418130423519035,-2.3027368771665273
-6.703213839052973,-2.3066925745935247
-6.561188345412626,-2.310446801934755
-6.431073330971507,-2.3141732620249025
-6.307794841398322,-2.318027267518817
-6.179991876507965,-2.3221344560535995
-6.04511487271436,-2.326583262038285
-5.903897680821183,-2.331421736792399
-5.762667127775081,-2.3366584340656744
-5.629145633074085,-2.3422664827696367
-5.4988317639416655,-2.3481896359122194
-5.363616888617571,-2.354348991983563
-5.222303107670256,-2.3606492635483054
-5.086759014129984,-2.3669839234399856
-4.96151109753719,-2.373239199609142
-4.834910964873614,-2.379297496802666
-4.700394675734836,-2.3850411071631297
-4.559511960887571,-2.390356869497003
-4.415003121098799,-2.3951418880976894
-4.278070143350688,-2.3993098618700173
-4.1481160600192855,-2.4027972360726397
-4.012982330094115,-2.4055682871606257
-3.8704407278621393,-2.407618347937651
-3.7343258561993298,-2.4089747257269987
-3.6086125521177244,-2.4096954659451892
-3.481488833961696,-2.4098667051474885
-3.3450918782507535,-2.4095995098663407
-3.201752363849246,-2.4090266532091986
-3.0584753495535293,-2.408299099327846
-2.9215458151591007,-2.4075815669532528
-2.789826994224144,-2.407046582947238
-2.6559434674824374,-2.406866701318392
-2.514847817952749,-2.407204912928667
-2.37962118013818,-2.408203826702675
-2.2563615100474443,-2.409974997972847
-2.127708501630952,-2.4125904237096436
-1.988618906847932,-2.416078156072879
-1.8473406158290395,-2.4204230822625963
-1.707505812097668,-2.425572674411051
-1.5714301402500845,-2.4314465235271703
-1.44001952590941,-2.4379479099408807
-1.307082312733345,-2.44497540385206
-1.167841118677298,-2.4524325561577185
-1.0340542075842705,-2.4602343307176846
-0.9108926745022065,-2.468309981804463
-0.7826922965302103,-2.47660305064952
-0.646988958269054,-2.485069455567467
-0.5085829460087313,-2.4936742934171616
-0.36811579549704,-2.5023875843261774
-0.23223655867852727,-2.5111793031783196
-0.10264375999396531,-2.520014487043334
0.027692956303427833,-2.5288494180029715
0.16353158762363693,-2.5376296446543805
0.2976739659632393,-2.546290292881425
0.4217694598504638,-2.55475907381746
0.5464215234188619,-2.5629623737780336
0.6781875799828634,-2.570834266181909
0.813844089224067,-2.57832720040718
0.9532836954860804,-2.5854221780481654
1.089456082202731,-2.592136057237957
1.2167176908664854,-2.5985241691308936
1.3437456113054451,-2.6046772260521327
1.4791665587319898,-2.6107123847628646
1.6125536624903187,-2.616759476802795
1.7339263154657845,-2.6229447298262105
1.8563326576272596,-2.629375131139137
1.986871853235031,-2.6361263282133365
2.1201020140806897,-2.6432357816724483
2.2564179079168474,-2.6507015501293045
2.388297617814678,-2.6584861484200633
2.512381381977082,-2.6665243423616887
2.6411075295189708,-2.6747333332024423
2.777749010960394,-2.6830236709107473
2.907755561346837,-2.691309636538661
3.026131874744375,-2.6995185263765844
3.1471873328129525,-2.70759863458359
3.2753643411642144,-2.7155254452553
3.408056687519609,-2.7233050144605295
3.543774562618296,-2.730973423033899
3.6725852245948722,-2.7385917094858123
3.795795774507764,-2.7462364872410356
3.9217505133200015,-2.7539871610478532
4.054985905240085,-2.7619113062810388
4.185162465066645,-2.7700504667491015
4.303864377154251,-2.7784091211360593
4.41979950110967,-2.7869493836324146
4.542354505473171,-2.795592954458597
4.671572713710963,-2.8042302987086476
4.8047943916518445,-2.812735607290093
4.933435793315868,-2.8209851195349307
5.053221517878371,-2.8288758908113594
5.173337620710112,-2.8363420651692146
5.3033639357932545,-2.8433662290129824
5.434140722624938,-2.8499844417885822
5.552507981482851,-2.85628478797359
5.665017849592719,-2.862400348482867
5.781595874475829,-2.86849802162571
5.9035637081136585,-2.8747646050919617
6.031627126537009,-2.881391254975893
6.158358227609233,-2.8885572168182865
6.276522469197915,-2.896413729303242
6.3920376396922745,-2.905069128888217
6.515303725141255,-2.9145762844846206
6.642874656621542,-2.924923574532461
6.763649823752651,-2.936030756673967
6.876510752577614,-2.947751136131394
6.98534458752602,-2.9598810451102944
7.098776891987927,-2.972176583506966
7.219227191054552,-2.9843761265896043
7.342592908572372,-2.996225896462081
7.4602278423874555,-3.0075053291838487
7.572195692539943,-3.018049001468273
7.687624793897127,-3.027762312653894
7.809431752107704,-3.0366289359821828
7.928708949644389,-3.044709294452628
8.042937463758358,-3.052130730895873
8.153912623363302,-3.0590711520509495
8.258215450520787,-3.065738469207432
8.36458556138277,-3.0723482952580454
8.477675378926312,-3.0791023626796377
8.591095452986263,-3.086170007055156
8.704124324030696,-3.09367463705872
8.817154947846525,-3.101686370068385
8.927797870600633,-3.110221179345815
9.035812803483378,-3.119246149421366
9.146082862212625,-3.1286897097368898
9.259209446093092,-3.138454954500643
9.369155369867935,-3.148433617259899
9.472293866942271,-3.158518369135351
9.57133120480022,-3.168611911956044
9.672757728233266,-3.1786323763019673
9.77672488394549,-3.188515275565562
9.88264790694576,-3.198212622819471
9.990600651097342,-3.2076900702042526
10.098017493666461,-3.2169232282659097
10.202573378582642,-3.2258944493645756
10.306109158336259,-3.2345910600172068
10.410896503573927,-3.2430054096312357
10.515432281746932,-3.251136575589187
10.619557508120693,-3.2589933803096782
10.720806749687249,-3.2665983449305758
10.816281627124281,-3.2739919485065805
10.908089566303302,-3.281236041820092
11.005147181863437,-3.2884149238982388
11.10252520149358,-3.2956328642010093
11.19848552560744,-3.303007630381087
11.29879106783604,-3.3106603344057013
11.40013619732135,-3.3187023777299056
11.497964298791787,-3.3272207182389475
11.594160554617263,-3.3362633100801977
11.691769152530371,-3.34582702880049
11.788574099028143,-3.3558501684978874
11.88494036164929,-3.366210775274223
11.981085368121263,-3.376731321457731
12.072634916583139,-3.387189891690797
12.15732456362284,-3.3973377487927734
12.245001699384853,-3.406922300683315
12.334641266199311,-3.4157131848507363
12.423030688574531,-3.423528190964883
12.51323681580148,-3.430255703014074
12.6032565616401,-3.435871107242846
12.69072127347155,-3.440445451909174
12.778402391608255,-3.4441451222650334
12.868590184530078,-3.447221742568345
12.960580368900285,-3.4499925405239558
13.051217242698067,-3.452813013132455
13.136298200977533,-3.4560451614382224
13.222643458133701,-3.4600250702801616
13.308003164886753,-3.4650332313063603
13.391381095905327,-3.4712703822699225
13.473834860176174,-3.478841157860524
13.550771032085738,-3.4877472579206077
13.625609456545158,-3.49789072685041
13.706348122493864,-3.509086423748062
13.789143757908901,-3.5210814882680572
13.870242955171266,-3.533579091161638
13.94981663823234,-3.5462639112393815
14.02678205855183,-3.5588271090686594
14.100917758141799,-3.5709887594309397
14.176874511297692,-3.5825158870975464
14.258551121179853,-3.5932347113985457
14.339312525184898,-3.603036495385765
14.414074120623274,-3.611877257891452
14.487929703234043,-3.619772227496012
14.562765513351197,-3.626786196705337
14.636814180692642,-3.633021021276986
14.709706248230429,-3.63860160044166
14.77915206317453,-3.643661809881232
14.843430907991095,-3.648331915476467
14.908885032143543,-3.652728823779213
14.978221795803027,-3.6569500878887986
15.046321185054534,-3.6610719831433673
15.11153557664739,-3.6651513402361466
15.176688935251269,-3.669230257003791
15.243465070842669,-3.673342340424748
15.31130671734583,-3.677518874175292
15.378608503412844,-3.6817934751036354
15.441728039935358,-3.686204466798146
15.501295846667672,-3.6907950668579494
15.560781828306569,-3.695612042613755
15.625040792525871,-3.700703475088257
15.692032080020928,-3.706115954021489
15.753943857023536,-3.7118914148897795
15.811659124101856,-3.718064067865494
15.866951543892434,-3.7246580598060572
15.92239107979264,-3.7316862173715775
15.98271028037527,-3.7391495779316837
16.044106921661488,-3.7470370641670336
16.09702478313884,-3.75532501178389
16.14425920573645,-3.763976969647811
16.195658107279485,-3.7729444952485873
16.25048825874017,-3.7821692580390067
16.3042709395289,-3.791586126296716
16.3558862292432,-3.8011267127249337
16.40301095649331,-3.8107231302615316
16.446512866461227,-3.8203118921037404
16.4963331970987,-3.8298375740817314
16.551046816526902,-3.8392553723128047
16.599997547191943,-3.8485317437263085
16.6434418757984,-3.857643110800165
16.68477165188892,-3.866573484133556
16.72821396788485,-3.8753119782852496
16.77837931444661,-3.8838505345793375
16.828191149817847,-3.8921815369035646
16.86907360127432,-3.900295114259475
16.905115139811553,-3.9081765394637893
16.944781809364734,-3.915804443566978
16.990629758242232,-3.92315020119034
17.03516342465733,-3.930178285180851
17.072464460135098,-3.936847305674632
17.105791439031005,-3.943111847734915
17.139582995522314,-3.948925476446544
